5344.5,30,ER,II
5345.66,30,YB,II
5350.09,30,ZR,II
5350.35,30,ZR,II
5350.41,30,EU,I
5351.29,30,YB,I
5352.11,30,DY,I
5358.64,30,YB,II
5358.707,30,TH,I
5363.66,30,YB,I
5368.2,30,DY,II
5378.836,30,TH,I
5384.56,30,HO,I
5384.63,30,HG,I
5384.97,30,HO,I
5386.65,30,ZR,I
5386.98,30,CR,I
5410.91,30,FE,I
5424.27,30,DY,I
5427.83,30,FE,II
5443.34,30,DY,II
5445.39,30,HO,I
5448.9,30,TI,I
5451.9,30,HO,I
5454.5,30,IR,I
5455.21,30,SC,I
5455.47,30,DY,II
5462.615,30,TH,II
5463.38,30,HF,II
5474.46,30,TI,I
5486.09,30,ZR,I
5490.32,30,SB,I
5498.57,30,HO,I
5504.51,30,HO,I
5505.87,30,MN,I
5506.778,30,FE,I
5517.11,30,ZR,I
5526.63,30,EU,I
5528.01,30,DY,I
5533.25,30,EU,I
5534.33,30,HO,I
5542.54,30,EU,I
5546.4,30,SC,I
5549.63,30,HG,I
5569.618,30,FE,I
5584.02,30,TA,I
5585.68,30,TI,
5599.52,30,TA,I
5602.19,30,SB,I
5607.1,30,HO,
5613.23,30,DY,I
5622.221,30,SI,I
5628.24,30,HO,II
5636.2,30,ER,I
5639.75,30,SB,II
5664.018,30,CS,I
5679.94,30,TI,I
5681.44,30,SI,II
5688.25,30,TA,I
5701.57,30,ND,I
5708.89,30,ZR,I
5711.09,30,MG,I
5715.24,30,TA,I
5732.975,30,TH,II
5749.388,30,TH,II
5755.81,30,TA,I
5766.64,30,HO,
5767.91,30,TA,I
5780.78,30,TI,I
5783.93,30,CR,I
5785.73,30,SI,II
5794.9,30,SI,II
5821.87,30,Y,I
5826.74,30,ND,I
5827.8,30,SI,II
5844.66,30,ND,I
5845.141,30,CS,I
5847.32,30,ZR,I
5856.742,30,CL,I
5857.45,30,CA,I
5862.353,30,FE,I
5868.9,30,ND,I
5883.29,30,ND,I
5887.91,30,ND,I
5908.61,30,ZR,
5914.114,30,FE,I
5916.51,30,TA,I
5919.11,30,SC,I
5933.71,30,HO,I
5954.28,30,EU,I
5962.4,30,FE,II
5962.68,30,AU,I
5971.69,30,EU,I
5973.665,30,TH,I
5977.8,30,ZR,
5986.956,30,FE,I
5994.76,30,ND,I
6008.94,30,DY,I
6015.426,30,TH,II
6025.36,30,ZR,I
6034.089,30,CS,I
6073.97,30,ND,I
6077.106,30,TH,I
6077.38,30,EU,I
6079.8,30,SB,II
6085.06,30,DY,I
6087.262,30,TH,II
6090.82,30,TA,I
6102.159,30,FE,I
6104.58,30,TH,I
6114.22,30,RE,I
6120.557,30,TH,II
6146.22,30,TI,I
6147.73,30,FE,II
6152.54,30,TA,I
6155.61,30,ZR,I
6159.626,30,RB,I
6162.17,30,CA,I
6162.23,30,TI,
6170.06,30,ER,II
6200.3,30,RA,I
6213.429,30,FE,I
6219.279,30,FE,I
6229.42,30,RE,I
6234.4,30,HG,I
6234.402,30,HG,I
6246.97,30,YB,II
6252.554,30,FE,I
6260.36,30,DY,I
6279.172,30,TH,II
6279.73,30,BE,II
6286.86,30,ER,I
6292.87,30,GD,I
6309.11,30,GD,II
6314.71,30,ZR,I
6321.94,30,HO,
6330.013,30,CD,I
6336.1,30,TI,I
6338.1,30,HF,I
6346.02,30,TA,I
6354.35,30,HO,I
6372.59,30,HO,I
6399.999,30,FE,I
6411.899,30,TH,I
6430.844,30,FE,I
6445.87,30,TA,I
6449.81,30,CA,I
6459.92,30,TA,I
6473.54,30,BE,I
6542.9,30,ZR,
6564.52,30,BE,I
6569.43,30,ZR,I
6578.06,30,ZR,
6586.02,30,CS,I
6591.6,30,GD,I
6607.17,30,TB,II
6623.91,30,RE,I
6628.93,30,CE,I
6643.98,30,GD,I
6647.44,30,SB,II
6652.89,30,AU,I
6655.67,30,ND,I
6662.269,30,TH,I
6684,30,TA,I
6713.48,30,HF,I
6717.69,30,CA,I
6721.36,30,TM,I
6741.64,30,SI,I
6744.88,30,EU,I
6751.22,30,RE,I
6774.28,30,CE,II
6775.02,30,RU,I
6778.116,30,CD,I
6782.54,30,EU,I
6785.12,30,TB,II
6786.56,30,BE,I
6790.37,30,ND,II
6793.77,30,LU,I
6804,30,ND,II
6818.45,30,SI,II
6848.568,30,SI,I
6857.13,30,GD,II
6914.82,30,EU,I
6924.81,30,CE,I
6950.51,30,SM,II
6978.48,30,CR,I
6986.02,30,CE,I
7017.28,30,SI,I
7045.795,30,TH,II
7065.71,30,HE,I
7084.171,30,TH,I
7095.5,30,SM,I
7104.54,30,SM,I
7124.9,30,TI,
7128.9,30,U,I
7145.39,30,GE,II
7168.896,30,TH,I
7175.55,30,EU,I
7193.9,30,SI,I
7207.381,30,FE,I
7250.27,30,TA,I
7262.77,30,EU,I
7276.96,30,TA,I
7442.92,30,LA,
7444.56,30,SM,I
7445.746,30,FE,I
7464,30,GA,I
7467.75,30,TA,I
7506.79,30,LA,
7520.56,30,TA,I
7527.46,30,YB,I
7533.59,30,LA,I
7575.81,30,CA,II
7585.85,30,SM,II
7627.81,30,TB,I
7647.38,30,TH,I
7648.28,30,SB,I
7685.3,30,SN,I
7697.73,30,SC,I
7728.56,30,SM,II
7736.26,30,SM,II
7737.63,30,TB,I
7749.3,30,SM,II
7780.59,30,FE,I
7800.008,30,SI,I
7800.44,30,SC,I
7847.8,30,RU,I
7849.967,30,SI,I
7855.79,30,TB,II
7866.9,30,SR,I
7937.84,30,ER,I
7949.17,30,TI,I
7950.19,30,TA,I
7996.53,30,TI,I
8019.48,30,LA,
8025.42,30,TB,II
8025.56,30,CE,II
8039.3,30,SN,I
8061.4,30,TE,I
8068.24,30,TI,I
8085.06,30,TB,II
8121,30,SN,I
8238.66,30,IN,I
8271.71,30,RB,I
8330.451,30,TH,I
8349.35,30,SN,I
8432.64,30,SM,II
8468.404,30,FE,I
8510.9,30,SM,II
8511.8,30,TB,I
8532,30,BI,II
8547.36,30,BE,I
8603.4,30,TB,I
8645.7,30,AG,I
8678.95,30,IN,I
8682.7,30,SB,I
8717.89,30,SM,II
8719.56,30,SR,II
8740.93,30,MN,I
8757.76,30,U,I
8758.28,30,SM,II
8813.56,30,GA,I
8834.35,30,SC,I
8868.852,30,RB,I
8891.2,30,CE,II
8944.33,30,GA,I
7202.19,31,CA,I
2778.27,32,MG,I
2781.42,32,MG,I
5889.95,32,NA,I
6493.78,32,CA,I
7148.15,33,CA,I
7326.15,33,CA,I
6462.57,34,CA,I
2095.13,35,AU,II
2188.81,35,AU,II
2215.63,35,AU,II
2291.03,35,SI,I
2384.52,35,TI,I
2396.17,35,PT,I
2433.22,35,TI,I
2436.33,35,NB,I
2440.21,35,TI,II
2444.99,35,HF,I
2452.3,35,HF,II
2465.67,35,HF,I
2466.73,35,NB,I
2471.01,35,PT,I
2483.88,35,NB,II
2485.67,35,GD,II
2494.54,35,BE,I
2494.58,35,BE,I
2496.35,35,GD,II
2507.18,35,OS,II
2561.8,35,LU,II
2579.49,35,IR,II
2590.26,35,TI,I
2603.57,35,CR,I
2622.86,35,CR,I
2642.12,35,CR,I
2649.17,35,SM,
2656.12,35,YB,II
2657.19,35,TI,I
2678.16,35,CR,I
2681.76,35,ZR,II
2687.82,35,TB,II
2693.05,35,TB,II
2693.52,35,CR,II
2695.46,35,TB,II
2697.91,35,CR,II
2703.86,35,CR,II
2709.31,35,CR,II
2739.87,35,SM,
2746.21,35,CR,II
2747.97,35,RU,II
2754.28,35,CR,II
2764.18,35,SM,
2764.41,35,YB,II
2765.44,35,RU,II
2787.63,35,CR,II
2787.84,35,CR,I
2791.496,35,TH,I
2792.51,35,PR,II
2797.8,35,YB,II
2800.06,35,YB,II
2806.74,35,RU,II
2821.23,35,LU,II
2822.15,35,SC,II
2836.69,35,GD,II
2841.68,35,RU,II
2863.37,35,OS,II
2868.461,35,TH,I
2879.39,35,OS,II
2907.44,35,GD,II
2909.19,35,YB,II
2924.25,35,GD,II
2927.54,35,RU,II
2928.34,35,GD,II
2930.85,35,CR,II
2934.36,35,YB,I
2940.589,35,TH,II
2947.8,35,GD,II
2952.43,35,GD,I
2955.6,35,GD,II
2955.849,35,TH,II
2959.47,35,EU,II
2959.99,35,TI,I
2983.74,35,GD,II
2985.88,35,YB,II
2991.62,35,RU,II
2995.22,35,EU,II
3000.87,35,TI,I
3001.17,35,PT,II
3022.15,35,EU,I
3042.65,35,IR,II
3047.05,35,YB,II
3069.11,35,EU,II
3076.07,35,EU,II
3089.35,35,EU,II
3130.79,35,RH,I
3162.23,35,PM,I
3168.82,35,PM,I
3222.04,35,PM,I
3238.55,35,PM,I
3239.58,35,YB,I
3246.06,35,YB,II
3323.8,35,PT,I
3351.09,35,YB,II
3404.1,35,YB,II
3427.93,35,PT,I
3442.63,35,RH,I
3443.59,35,YB,
3446.89,35,YB,II
3462.34,35,YB,II
3559.03,35,YB,I
3699.91,35,PT,I
3704.17,35,HG,I
3704.17,35,HG,I
3716.94,35,EU,II
3717.69,35,EU,II
3718.206,35,AR,II
3868.528,35,AR,II
3902.11,35,CR,I
3917.6,35,CR,I
3919.82,35,TI,I
3925.719,35,AR,II
3926.62,35,LU,I
3932.02,35,TI,II
3948.4,35,PT,I
3948.979,35,AR,I
3953.16,35,CR,I
3972.17,35,NI,I
3985.25,35,TI,I
3994.7,35,TI,I
3994.792,35,AR,II
4005.97,35,TI,I
4016.28,35,TI,I
4040.32,35,TI,I
4074.86,35,CR,I
4079.574,35,AR,II
4107.44,35,LU,I
4122.16,35,CR,I
4127.3,35,CR,I
4156.086,35,AR,II
4164.14,35,TI,I
4170.2,35,CR,I
4179.297,35,AR,II
4182.47,35,IR,I
4183.3,35,TI,I
4184.9,35,CR,I
4190.13,35,CR,I
4192.1,35,CR,I
4208.36,35,CR,I
4211.73,35,TI,I
4265.71,35,TI,I
4300.51,35,CR,I
4308.5,35,TI,I
4319.64,35,CR,I
4354.06,35,TI,I
4412.25,35,CR,I
4438.79,35,LU,I
4448.879,35,AR,II
4492.47,35,RH,I
4514.53,35,CR,I
4541.07,35,CR,I
4548.73,35,RH,I
4552.42,35,PT,I
4553.58,35,YB,II
4563.43,35,TI,I
4568.09,35,IR,I
4570.91,35,TI,I
4581.32,35,Y,I
4592.53,35,NI,I
4601.29,35,TM,II
4619.06,35,TM,II
4629.81,35,ZN,I
4637.233,35,AR,II
4644.58,35,TM,I
4649.46,35,CR,I
4654.74,35,CR,I
4665.9,35,CR,I
4666.7,35,TM,II
4671.69,35,MN,I
4671.99,35,TM,II
4675.1,35,TM,I
4683.81,35,YB,II
4686.92,35,V,I
4691.62,35,BA,I
4700.61,35,CR,I
4708.85,35,Y,I
4715.89,35,V,I
4728.72,35,HO,II
4738,35,HO,II
4749.09,35,HO,II
4750.75,35,TM,II
4751.4,35,HO,I
4751.56,35,V,I
4762.39,35,HO,II
4763.57,35,HO,II
4778.36,35,TB,II
4778.8,35,TB,II
4791.48,35,HO,II
4792.212,35,SI,I
4795.92,35,HO,II
4797.98,35,TI,I
4808.68,35,TM,I
4813.5,35,TM,I
4816.43,35,YB,I
4833.75,35,DY,II
4835.75,35,TM,I
4836.96,35,YB,II
4862.61,35,V,I
4864.18,35,TI,I
4875.43,35,PD,I
4885.78,35,CR,I
4896.44,35,HO,II
4903.24,35,CR,I
4924.09,35,TB,I
4926.83,35,TB,I
4930.93,35,Y,I
4932.03,35,V,I
4933.209,35,AR,II
4961.03,35,HO,II
4964.93,35,CR,I
4965.88,35,MN,I
4975.95,35,TH,II
4988.96,35,HO,I
5001.02,35,TM,I
5012.42,35,HO,I
5014.56,35,TM,II
5040.35,35,RU,I
5040.74,35,RU,I
5044.27,35,TI,I
5044.73,35,HO,I
5045.41,35,TM,I
5058.07,35,MO,I
5060.75,35,HO,I
5062.52,35,MO,I
5064.07,35,TI,I
5064.12,35,V,I
5068.33,35,TI,I
5072.88,35,OS,I
5074.77,35,OS,I
5079.09,35,OS,I
5079.87,35,MO,I
5081.26,35,MO,I
5085.09,35,TM,I
5091.34,35,MO,I
5092.16,35,MO,I
5098.03,35,MO,I
5105.14,35,V,I
5116.97,35,MO,I
5118.39,35,TB,I
5146.74,35,CO,I
5158.67,35,ZR,I
5177.43,35,CR,I
5183.99,35,TH,II
5184.19,35,RH,I
5200.19,35,CR,I
5202.77,35,TB,I
5203.23,35,OS,I
5205.13,35,NB,I
5219.11,35,TH,I
5225.77,35,V,I
5227.66,35,PT,I
5233.75,35,V,I
5234.31,35,RE,I
5240.51,35,YB,II
5244.47,35,HO,I
5258.36,35,TH,I
5264.77,35,ER,II
5271.8,35,MO,I
5272.01,35,CR,I
5275.69,35,CR,I
5276.28,35,MO,I
5279.53,35,YB,II
5284.39,35,TI,I
5284.97,35,SC,I
5293.46,35,MO,I
5296.34,35,NB,I
5300.21,35,TM,I
5301.94,35,SC,I
5302.69,35,TM,I
5312.002,35,TH,I
5315.04,35,MO,I
5319.24,35,HO,I
5319.65,35,HO,I
5321.28,35,RE,I
5327.06,35,MO,I
5331.04,35,TB,I
5338.59,35,TB,I
5338.9,35,TM,I
5355.51,35,MO,I
5364.32,35,IR,I
5367.11,35,MO,I
5368.85,35,ER,I
5369.48,35,RE,I
5369.58,35,CO,I
5372.4,35,MO,I
5383.43,35,V,I
5395.24,35,PD,I
5395.87,35,ER,II
5397.38,35,MO,I
5404.02,35,TI,I
5405.79,35,MO,I
5406.39,35,MO,I
5413.69,35,MN,I
5432.55,35,MN,I
5432.94,35,SC,I
5443.38,35,TB,I
5445.23,35,RH,I
5448.57,35,ZR,I
5453.57,35,LU,I
5453.65,35,TI,I
5454.27,35,ER,II
5456.46,35,MO,I
5462.43,35,ER,II
5470.85,35,RH,I
5472.7,35,TI,I
5475.9,35,MO,I
5478.33,35,ZR,I
5480.83,35,ZR,I
5490.28,35,MO,I
5495.59,35,Y,I
5501.47,35,ND,I
5509.994,35,TH,I
5512.82,35,NB,I
5517.535,35,SI,I
5541.63,35,Y,I
5547.02,35,PD,I
5548.176,35,TH,I
5553.59,35,SC,I
5558.75,35,V,I
5560.94,35,HO,I
5562.09,35,YB,I
5563.6,35,HO,
5565.93,35,TB,I
5575.19,35,MO,I
5576.16,35,NB,I
5578.29,35,NB,I
5584.7,35,HO,
5588.2,35,SM,I
5593.38,35,SC,I
5606.733,35,AR,I
5615.32,35,TH,I
5620.08,35,OS,I
5623.53,35,ZR,I
5635.42,35,NB,I
5645.3,35,NB,I
5653.57,35,ND,I
5654.23,35,PR,II
5660.72,35,W,I
5661.57,35,PR,I
5669.99,35,PR,II
5682.89,35,MO,I
5697.9,35,NB,I
5708.23,35,TI,I
5709.97,35,TM,II
5710.93,35,SM,I
5720.48,35,TI,I
5740.61,35,ER,I
5748.17,35,ZR,
5773.95,35,Y,I
5776.64,35,V,I
5802.67,35,MO,I
5804.141,35,TH,I
5807.14,35,V,I
5817.53,35,V,I
5820.62,35,NB,I
5831.58,35,RH,I
5833.99,35,YB,II
5837.14,35,YB,II
5838.76,35,TM,II
5844.65,35,PR,II
5860.78,35,SM,I
5867.08,35,ND,I
5871.06,35,SM,I
5874.7,35,NB,I
5874.72,35,PR,I
5878.1,35,PR,I
5879.04,35,PR,I
5884.72,35,PR,I
5892.56,35,HO,I
5894.06,35,IR,I
5898.84,35,TB,I
5899.47,35,TM,I
5902.96,35,Y,I
5904.71,35,TB,I
5918.04,35,SC,
5933.5,35,ER,I
5938.9,35,SM,II
5940.17,35,TB,I
5947.16,35,PR,II
5961.49,35,SC,I
5968.82,35,SM,II
5969.19,35,SC,I
5984.29,35,SM,I
5993.65,35,RU,I
6006.79,35,ER,II
6015.74,35,ER,II
6021.43,35,HO,I
6025.49,35,MO,I
6031.27,35,ND,II
6034.2,35,CE,II
6035.49,35,CE,II
6041.66,35,LU,I
6042.87,35,PR,II
6043.223,35,AR,I
6049.26,35,PR,I
6058,35,CE,I
6069.48,35,CE,I
6072,35,CE,I
6076.61,35,CE,I
6082.61,35,CL,I
6091.4,35,SM,I
6093.19,35,CE,I
6102.72,35,RH,I
6116.01,35,ER,I
6121.01,35,TI,I
6125.32,35,ER,I
6141.51,35,PR,II
6143.36,35,CE,II
6145.81,35,RE,I
6156.38,35,HO,I
6157.83,35,ND,II
6170.49,35,ND,II
6175.39,35,U,I
6186.15,35,TI,I
6186.17,35,CE,I
6189.4,35,ZR,I
6197.45,35,PR,II
6200.81,35,PR,II
6208.98,35,CE,I
6227.7,35,OS,I
6228.14,35,LU,II
6228.94,35,CE,I
6230.9,35,ER,I
6243.24,35,RE,I
6244.08,35,ND,I
6255.1,35,PR,II
6260.02,35,RE,I
6267.06,35,ZR,I
6274.94,35,ER,I
6295.58,35,CE,I
6302.35,35,PR,II
6305.23,35,PR,II
6307.06,35,SM,II
6310.01,35,CE,I
6330.1,35,CR,I
6331.68,35,TB,II
6342.86,35,TH,I
6343.95,35,CE,II
6361.27,35,V,I
6366.35,35,TI,I
6371.11,35,CE,II
6400.35,35,YB,I
6401.07,35,MO,I
6404.21,35,W,I
6407,35,ZR,I
6417.91,35,YB,I
6430.07,35,CE,I
6430.47,35,V,I
6434.33,35,ZR,I
6439.07,35,CA,I
6458.03,35,CE,I
6464.98,35,U,I
6473.72,35,CE,I
6478.02,35,PR,II
6484.52,35,SM,II
6485.4,35,SC,
6485.69,35,ND,I
6498.67,35,SM,II
6518.68,35,TB,I
6550.54,35,ZR,I
6566.88,35,SC,
6570.67,35,SM,II
6576.85,35,Y,I
6577.11,35,RE,I
6581.82,35,TB,I
6599.11,35,TI,I
6600.58,35,HO,I
6611.28,35,LU,II
6614.15,35,NB,I
6628.66,35,CS,I
6637.96,35,ND,II
6640.08,35,GD,I
6657.72,35,TM,I
6681.23,35,GD,II
6684.293,35,AR,II
6704.27,35,CE,I
6713.2,35,Y,I
6739.4,35,SC,I
6747.09,35,PR,I
6753.97,35,MO,I
6775.59,35,CE,I
6790.85,35,ZR,I
6790.92,35,ER,I
6816.06,35,EU,I
6817.08,35,SC,I
6827.6,35,PR,II
6846.6,35,GD,II
6858.7,35,HF,I
6861.47,35,TI,I
6876.74,35,U,II
6908.07,35,NB,I
6914.01,35,MO,I
6943.611,35,TH,I
6983.491,35,CS,I
7006.63,35,RE,I
7037.3,35,ND,II
7055.95,35,DY,II
7061.75,35,CE,II
7086.35,35,CE,II
7094.46,35,ZR,I
7122.57,35,GD,I
7126.17,35,NB,I
7191.66,35,Y,I
7208.006,35,TH,I
7238.92,35,RU,I
7264.17,35,Y,II
7264.76,35,ZR,I
7270.82,35,RH,I
7302.89,35,MN,I
7311.716,35,AR,I
7313.72,35,ZR,I
7356.54,35,V,I
7373,35,SI,I
7382.73,35,LA,I
7441.85,35,GD,I
7560.09,35,LA,
7563.13,35,Y,I
7592.26,35,LA,
7641.09,35,DY,I
7680.01,35,ER,I
7715.33,35,DY,I
7749.3,35,GD,I
7797.47,35,ER,I
7812.06,35,DY,I
7814.55,35,HF,I
7822.94,35,ZR,I
7846.35,35,GD,II
7856.93,35,GD,I
7869.99,35,ZR,I
7885.31,35,NB,I
7887.99,35,EU,I
7921.85,35,ER,I
7970.306,35,SI,I
7979.34,35,LA,
7980.77,35,RE,I
8001.89,35,LA,I
8035.619,35,SI,I
8051.39,35,LA,I
8186.71,35,V,I
8203.07,35,V,I
8230.642,35,SI,I
8312.82,35,ER,I
8326.1,35,DY,I
8392.01,35,DY,II
8445.39,35,U,I
8459.19,35,LU,II
8460.01,35,HF,I
8472.42,35,ER,I
8610.98,35,LU,I
8748.38,35,LA,I
8790.389,35,SI,I
8825.82,35,LA,I
8905.78,35,NB,I
2782.97,36,MG,I
2776.69,38,MG,I
2014.93,40,PT,II
2025.76,40,CO,II
2037.64,40,MN,II
2039.97,40,MN,II
2041.57,40,PT,II
2058.82,40,CO,II
2061.19,40,SI,I
2063.78,40,CO,II
2094.35,40,SN,I
2148.73,40,SN,I
2166.773,40,FE,I
2193.35,40,TC,I
2202.95,40,CO,II
2211.05,40,SN,I
2214,40,BI,II
2281.64,40,IN,II
2315.68,40,CS,II
2323.03,40,B,II
2328.67,40,B,II
2354.89,40,FE,II
2362.02,40,FE,II
2376.82,40,CD,II
2380.2,40,FE,II
2384,40,V,II
2384.28,40,V,I
2384.65,40,RH,I
2386.81,40,PT,I
2388.37,40,FE,II
2389.54,40,IN,I
2393.18,40,IN,II
2393.2,40,B,II
2395.42,40,FE,II
2399.349,40,HG,I
2399.38,40,HG,I
2408.39,40,MO,I
2412.84,40,MO,II
2423.21,40,FE,II
2428.23,40,TI,I
2431.85,40,RH,II
2432.66,40,RH,I
2435.95,40,NB,II
2440.42,40,FE,II
2442.14,40,NB,II
2445.8,40,FE,II
2447.2,40,FE,II
2458.97,40,FE,II
2459.69,40,B,II
2459.9,40,B,II
2461.81,40,MO,II
2464.01,40,FE,II
2464.9,40,FE,II
2472.43,40,FE,II
2472.6,40,FE,II
2475.54,40,FE,II
2480.41,40,CS,II
2481.999,40,HG,I
2482,40,HG,I
2483.82,40,HG,I
2483.821,40,HG,I
2484.75,40,MO,II
2485.31,40,MO,I
2487.93,40,CD,II
2495.58,40,CD,II
2500.11,40,W,II
2500.44,40,MO,II
2500.58,40,RH,
2500.92,40,FE,II
2501.31,40,FE,II
2502.12,40,PM,II
2503.33,40,FE,II
2505.1,40,RH,II
2506.8,40,FE,II
2513.62,40,CR,I
2519.04,40,TI,I
2521.09,40,FE,II
2524.88,40,IR,II
2529.41,40,PT,I
2530.11,40,FE,II
2530.45,40,CR,I
2538.5,40,FE,II
2542.8,40,IR,II
2543.61,40,MO,II
2544.22,40,RH,
2544.97,40,FE,II
2545.22,40,FE,II
2546.44,40,FE,II
2546.87,40,LU,II
2549.77,40,FE,II
2550.1,40,W,II
2553.06,40,CR,I
2556.75,40,MO,II
2558.01,40,SN,I
2560.28,40,FE,II
2566.26,40,MO,II
2576.56,40,MO,II
2577.86,40,TC,II
2578.36,40,MO,II
2581.2,40,W,II
2587.29,40,RH,II
2591.77,40,MO,II
2597.38,40,MO,II
2598.04,40,PR,II
2602.14,40,MN,I
2602.93,40,TB,II
2605.08,40,MO,II
2605.93,40,MO,II
2608.24,40,PM,II
2611.22,40,SC,II
2616.9,40,TB,
2621.67,40,FE,II
2624.8,40,MN,II
2632.19,40,CD,I
2634.99,40,RH,I
2644.5,40,TC,II
2653.42,40,W,II
2653.61,40,EU,II
2657.7,40,TE,II
2659.23,40,CD,II
2664.29,40,OS,II
2670,40,S,II
2673.24,40,CS,II
2674.13,40,TB,II
2674.57,40,PT,I
2674.69,40,TB,II
2681.72,40,MN,I
2683.97,40,TB,II
2701.48,40,W,II
2702.96,40,TC,II
2705.63,40,RH,II
2707.23,40,RH,I
2710.19,40,MO,II
2710.78,40,W,II
2730.73,40,FE,II
2731.36,40,OS,II
2731.58,40,TI,I
2732.61,40,EU,I
2735.61,40,TI,I
2736.76,40,RH,I
2739.3,40,DY,II
2740.426,40,GE,I
2741.32,40,MO,II
2742.12,40,PR,II
2745.61,40,EU,I
2749.06,40,TI,I
2760.74,40,W,II
2768.51,40,GD,II
2773.24,40,PT,I
2775.37,40,IN,I
2778.69,40,W,II
2778.8,40,PR,II
2779.3,40,FE,II
2779.58,40,DY,II
2783.88,40,OS,II
2788.89,40,TC,I
2791.54,40,MO,II
2799.98,40,PT,II
2803.46,40,HG,I
2803.471,40,HG,I
2808.05,40,PM,II
2809.17,40,TI,I
2812.25,40,W,II
2818.77,40,MN,I
2819.46,40,TC,I
2831.44,40,MO,II
2847.7,40,S,II
2853.91,40,GD,II
2853.93,40,TI,II
2865.05,40,PT,II
2865.62,40,MO,II
2866.33,40,GD,II
2868.11,40,MO,II
2868.32,40,MO,II
2868.82,40,TE,II
2871.75,40,GD,II
2875.85,40,PT,II
2882.13,40,GD,II
2882.511,40,TH,II
2882.9,40,MN,I
2892.172,40,TH,II
2903.81,40,TC,I
2907.22,40,MN,I
2938.3,40,MO,II
2971.4,40,PR,II
2991.52,40,GD,II
2994.73,40,ND,
3004.46,40,MO,II
3006.26,40,EU,II
3007.66,40,MN,I
3011.16,40,MN,I
3011.38,40,MN,I
3013.7,40,HE,I
3014.67,40,MN,I
3030.487,40,TH,I
3036.88,40,TC,I
3036.96,40,FE,II
3042.64,40,TC,I
3048.86,40,MN,I
3052.47,40,TC,I
3097.06,40,MN,I
3109.15,40,TC,I
3110.68,40,MN,I
3119.66,40,TC,I
3119.71,40,CR,I
3132.16,40,EU,I
3150.26,40,TC,I
3185.54,40,EU,I
3197.53,40,TC,I
3201.5,40,MO,II
3218.71,40,SN,I
3220.74,40,TC,I
3222.19,40,BA,I
3237.91,40,ND,II
3251.98,40,PT,I
3256.1,40,TC,I
3261.94,40,TC,I
3281.5,40,BA,I
3321.92,40,TE,II
3323.11,40,TE,II
3351.56,40,EU,II
3354.38,40,EU,II
3369.908,40,NE,I
3386.67,40,TC,I
3397.83,40,TC,I
3411.8,40,TC,I
3418.2,40,TC,I
3431.75,40,TC,I
3435.68,40,TC,I
3435.72,40,EU,II
3453.74,40,CR,I
3455.12,40,TE,II
3457.6,40,TC,I
3463.74,40,BA,I
3467.02,40,CR,I
3473.61,40,CR,I
3483.67,40,TE,II
3495.38,40,CR,II
3497.33,40,CO,II
3499.14,40,TC,I
3511.84,40,CR,II
3535.92,40,CO,II
3591.57,40,RB,I
3602.57,40,CR,I
3608.4,40,CR,I
3609.48,40,CR,I
3610.05,40,CR,I
3630.64,40,BA,I
3636.83,40,BA,I
3644.46,40,TE,II
3655.78,40,SN,I
3677.68,40,CR,II
3678.35,40,SC,II
3679.82,40,CR,I
3685.9,40,XE,I
3693.49,40,XE,I
3694.11,40,CA,II
3716.53,40,CR,I
3719.16,40,EU,I
3774.1,40,EU,I
3788.76,40,EU,II
3797.22,40,TE,II
3865.13,40,BE,I
3874.61,40,LU,I
3897.65,40,CR,I
3900.73,40,PT,I
3909.91,40,BA,I
3918.52,40,EU,I
3928.87,40,EU,II
3952.4,40,CR,I
3957.92,40,EU,II
3969.22,40,TE,II
3976.74,40,CO,II
3979.8,40,CR,I
3981.771,40,FE,I
3987.5,40,Y,I
3988.24,40,EU,II
3993.97,40,CR,I
3998.053,40,FE,I
4025.14,40,TI,II
4027.48,40,TI,I
4028.34,40,TI,II
4033.91,40,TI,I
4047.17,40,TE,II
4053.44,40,RH,I
4065.72,40,CR,I
4076.06,40,CR,I
4076.629,40,FE,I
4077.09,40,CR,I
4077.68,40,CR,I
4079.1,40,BI,II
4079.72,40,TI,I
4093.13,40,SC,I
4100.737,40,FE,I
4104.87,40,CR,I
4107.489,40,FE,I
4108.05,40,HG,I
4108.057,40,HG,I
4109.58,40,CR,I
4120.61,40,CR,I
4121.82,40,CR,I
4123.31,40,TI,I
4123.39,40,CR,I
4127.608,40,FE,I
4127.64,40,CR,I
4129.17,40,TI,I
4131.25,40,TI,I
4131.36,40,CR,I
4132.56,40,LI,I
4132.62,40,LI,I
4136.997,40,FE,I
4137.07,40,EU,I
4153.898,40,FE,I
4166.32,40,TI,I
4169.84,40,CR,I
4171.9,40,TI,II
4172.77,40,CR,I
4188.69,40,TI,I
4192.43,40,PT,I
4195.329,40,FE,I
4195.36,40,EU,II
4196.18,40,EU,II
4197.23,40,CR,I
4199.095,40,FE,I
4203.984,40,FE,I
4204.47,40,CR,I
4206.18,40,CA,II
4209.76,40,CR,I
4211.35,40,CR,I
4213.54,40,Y,I
4216.36,40,CR,I
4221.57,40,CR,I
4221.88,40,SC,I
4222.73,40,CR,I
4223.88,40,EU,II
4224.79,40,TI,I
4227.65,40,TI,I
4238.96,40,CR,I
4244.44,40,RH,I
4258.315,40,FE,I
4262,40,GA,II
4266.22,40,TI,I
4272.91,40,CR,I
4291.96,40,CR,I
4306.8,40,TL,II
